Region,Country,Region Code,Property Type,Abbreviation,Code,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Europe,Bulgaria,BG,Distribution Warehouse Warm,DWW,BG.DWW.CO2,kgCO2/sqm,15.6328949960385,14.5843079449212,13.3731956660882,12.2137484916443,11.1097253102137,10.1008496855602,9.07428258362373,8.14298126958335,7.26828028846383,6.44892345176549,5.65841481334112,4.99215582734925,4.34724044426633,3.74677632255696,3.18855231318274,2.67210127591895,2.18918272266547,1.74716675834658,1.37341291000641,1.07536455102475,0.837602049095516,0.705171195953309,0.605283618012812,0.518170015604787,0.44286854692484,0.373068255459692,0.322898807049798,0.275234565591578,0.233378716472638,0.195253602852254,0.159263828521505
Europe,Bulgaria,BG,Healthcare,HEC,BG.HEC.CO2,kgCO2/sqm,65.2541381861568,60.8832639251908,55.8349281851583,51.0019505069328,46.3999992411007,42.1946559692997,37.9155684884582,34.03358182993,30.38752497624,26.9721616983365,23.6770477093944,20.8998493357295,18.2116184965116,15.7086759211514,13.3818047740901,11.2290578529641,9.21608594728456,7.37361020879552,5.81567462881072,4.57330576739104,3.58222925276309,3.03021155738888,2.61384551229503,2.25072582457856,1.93684320423207,1.645891397181,1.43676774787787,1.23808666943407,1.06361698340284,0.904698295972769,0.754680442793462
Europe,Bulgaria,BG,Leisure/Lodging,LEI,BG.LEI.CO2,kgCO2/sqm,55.8594250118928,52.1194720117075,47.7998468590258,43.6644935433454,39.7268187406042,36.1285028781146,32.4670875395522,29.145452831389,26.0256922401084,23.103325369025,20.2838501992742,17.9075312366229,15.6073376387175,13.4656865558649,11.4746915722725,9.63268655780533,7.91028049703907,6.33376004494812,5.00070731943414,3.93767029910666,3.08965240543318,2.61731664084545,2.26105165893314,1.95034709860533,1.68177239762286,1.43281852278651,1.25388118143913,1.08387906034363,0.9345934971461,0.798614197272975,0.670250925629624
Europe,Cyprus,CY,Residential Single-Family,RSF,CY.RSF.CO2,kgCO2/sqm,23.6733049813772,22.5411031491816,21.0755631419485,19.617680952632,18.1845415448791,16.8503005761902,15.4313194761919,14.1205835902574,12.8562349429536,11.6386231222062,10.4212134482575,9.38453165859817,8.34128462388842,7.33706796457713,6.37067097291315,5.44459162115874,4.54525715117886,3.69165243350341,2.94859249566569,2.34157409896334,1.84524917336499,1.57417680804964,1.36864580633976,1.18472117439842,1.02172801883528,0.86507539504503,0.752624949855723,0.641457852393433,0.540915056400299,0.446035552787518,0.352782138491419
Europe,Cyprus,CY,Residential Multi-Family,RMF,CY.RMF.CO2,kgCO2/sqm,23.6733049813772,22.472011096495,20.9464370203766,19.4374929045238,17.9619689527985,16.5926450802325,15.1483310809565,13.8186456419452,12.5422392854522,11.3190156305438,10.1034205050465,9.06991297539706,8.03639207636173,7.04669775434733,6.09930645700743,5.19624958484878,4.32423995210226,3.50103112036061,2.78747480426564,2.20659334350545,1.73334407315986,1.47399420174396,1.27744722809648,1.10223650546559,0.947540496840085,0.799682058351018,0.693489645583339,0.589148149729276,0.495196439295798,0.407011783207526,0.32087076594531
Europe,Cyprus,CY,Office,OFF,CY.OFF.CO2,kgCO2/sqm,135.387150647338,125.815979440424,114.744554266871,104.119037794269,94.0239209503437,84.8216096049605,75.5716852171084,67.2268600797805,59.4561849866394,52.2416714775639,45.3611524279696,39.575078768861,34.0451057672455,28.9532887619055,24.2786830448451,20.0146624567132,16.0964091026155,12.5773040438297,9.65036736541911,7.35050453989845,5.54644858178619,4.52168513271565,3.74899103919731,3.08774822854253,2.52752494456241,2.02583690072639,1.66325589859479,1.33345134593049,1.05389198975506,0.811369019179535,0.596858850813515
Europe,Cyprus,CY,Retail High Street,RHS,CY.RHS.CO2,kgCO2/sqm,191.381381391388,177.846547153527,162.190166000019,147.164355570002,132.888596612136,119.875376393593,106.794825372638,94.9941979952821,84.0054906544328,73.8032654156231,64.0733501530653,55.8911176789958,48.0710435941602,40.8705769378939,34.2600992711621,28.2302403751576,22.6893396323784,17.7128845458915,13.5738296788772,10.3215357390556,7.77037477651464,6.32123097620634,5.22854479953547,4.29346468867873,3.50123883450284,2.79178913752821,2.27905421140926,1.81266928790286,1.41733736209378,1.07437952186184,0.771035290690582
Europe,Cyprus,CY,Shopping Center,RSM,CY.RSM.CO2,kgCO2/sqm,167.919784592501,156.044721118749,142.30827509364,129.125073181798,116.599944260275,105.182529508283,93.7060407005382,83.3525190634418,73.7113520662094,64.7602212170788,56.2234811797388,49.0446322718757,42.1835304294089,35.8660538293176,30.0662161287068,24.7757961745765,19.914373650597,15.5481790605663,11.9166946697455,9.06322810399712,6.82491488718731,5.5534789531499,4.59478840128768,3.77437675277219,3.07930120632993,2.45685101337214,2.00699254552033,1.59780019986549,1.25094765408022,0.950046582814566,0.683901321169702
Europe,Cyprus,CY,Retail Warehouse,RWB,CY.RWB.CO2,kgCO2/sqm,115.085633793042,106.950687123652,97.5406106143164,88.5095309302643,79.9292605149487,72.1078235756801,64.2459182806712,57.1532954459113,50.5486672242156,44.4167444560249,38.5686978255619,33.650867016307,28.9507070798914,24.6229546143607,20.6498078189878,17.0256348382998,13.6953441786028,10.704306680859,8.21657834868226,6.26182683206434,4.72848272081928,3.85749255392019,3.20074688438456,2.63872841413622,2.16257074862116,1.73616468053945,1.42799162084701,1.14767666364426,0.910067242158463,0.703936624590059,0.5216152825124
Europe,Cyprus,CY,Hotel,HOT,CY.HOT.CO2,kgCO2/sqm,148.779033223767,138.261884713686,126.096202975134,114.420501817689,103.327622923464,93.2157909477191,83.051640041737,73.8820448728052,65.3433465033603,57.4157785639085,49.85521579613,43.4972691407451,37.4207351348842,31.8256627583045,26.6890372096063,22.0035774256425,17.6980591631124,13.8311394595872,10.6149157539438,8.08774343971924,6.10538161358685,4.97933453443809,4.13027036468167,3.40367288872635,2.78807931621056,2.23680637910709,1.83838928219031,1.47598813141309,1.16879821674979,0.902305219862813,0.666593701506701
Europe,Cyprus,CY,Distribution Warehouse Cold,DWC,CY.DWC.CO2,kgCO2/sqm,101.336745881278,96.3671397217139,89.9581809463357,83.5897134725378,77.3356471795817,71.5167029194471,65.3378744988389,59.633990153607,54.1369992188461,48.8480582014592,43.5660008803931,39.0693973883003,34.549600003204,30.2030725073158,26.0243074362785,22.0237685632293,18.1427814547135,14.4627440625689,11.261746357156,8.64844230210942,6.51306897078848,5.3461033068856,4.46137053632998,3.67019035418829,2.96951513757401,2.2967596562979,1.81378921391691,1.33684751014165,0.905825311839963,0.499465570256016,0.100500722036055
Europe,Cyprus,CY,Distribution Warehouse Warm,DWW,CY.DWW.CO2,kgCO2/sqm,38.7050071074326,35.9685864972316,32.8032397100664,29.7653792809628,26.8791613670932,24.2481986685255,21.6036232878827,19.2178179354704,16.9961634461339,14.9335168763444,12.9663601168256,11.312107897255,9.73107546471993,8.27531287354188,6.93883198189424,5.71973835506017,4.59950040273955,3.5933798973025,2.75656174010862,2.09902548876205,1.58324159993466,1.29025929275455,1.06934421379776,0.880293321664924,0.720124152452862,0.576690347606413,0.473027576807409,0.378735670860009,0.298808986081825,0.22947109202653,0.168142124742934
Europe,Cyprus,CY,Healthcare,HEC,CY.HEC.CO2,kgCO2/sqm,118.417843689937,110.065820683175,100.404641735674,91.1325729240958,82.3233429653301,74.2931955141477,66.221499832605,58.9396144679356,52.1587455697691,45.8631959961841,39.8590976305456,34.8100373562097,29.9844563758064,25.5412203438249,21.4620524288024,17.7411704924663,14.3220129565413,11.2511613565866,8.69704943559586,6.69013650760744,5.11587599738316,4.22164396265123,3.54737341553233,2.97035780811581,2.48149415124737,2.04370968435691,1.72731320516421,1.43951820578134,1.1955683145866,0.983937220948666,0.796750739519593
Europe,Cyprus,CY,Leisure/Lodging,LEI,CY.LEI.CO2,kgCO2/sqm,92.8249303252634,86.2838761594905,78.7175302873984,71.4559238147865,64.5567988635758,58.2678279885192,51.9463177843613,46.2433633551542,40.9327900104684,36.0023042190872,31.3000742809662,27.3458015599805,23.5665511258537,20.0867417990625,16.8920597128369,13.9779764697334,11.3001947364108,8.8951957757887,6.89489184856998,5.32313777685176,4.0902241150865,3.38988837951497,2.86181989029752,2.40991855578824,2.02705518763595,1.68419551057972,1.43640326831893,1.21101084805405,1.01995660278349,0.854213471385655,0.707614627831615
Europe,Czech Republic,CZ,Residential Single-Family,RSF,CZ.RSF.CO2,kgCO2/sqm,59.3032622000775,55.2782579506157,50.6369480698887,46.1965035433264,41.9712948056011,38.1123940637872,34.1903004206285,30.6345467626787,27.2977172306089,24.174692604753,21.1645225184839,18.6289042106154,16.1768155704327,13.895601186072,11.776511144226,9.81741874948298,7.98676004301472,6.3121398424934,4.89687224054494,3.76884740527894,2.86943791572704,2.36910158343824,1.99210864523696,1.6635385156988,1.37971190094435,1.11668304403631,0.928005781826204,0.74874992162588,0.591429965488587,0.44815363948013,0.312848191154619
Europe,Czech Republic,CZ,Residential Multi-Family,RMF,CZ.RMF.CO2,kgCO2/sqm,56.1027686845178,52.228283355731,47.7819213387326,43.5360338946808,39.5034272776334,35.8253359840744,32.097231046748,28.7220672179559,25.5604867077708,22.6069133319692,19.766294785892,17.3755894607122,15.0688348306105,12.9269876583071,10.9413004844401,9.10921316655166,7.40089735560835,5.84143422722227,4.52574128391549,3.4786161446222,2.64496981698122,2.18088331689918,1.83140986553864,1.52731314772218,1.26504290814619,1.02250936767679,0.848608723092421,0.683772987659471,0.539381089660701,0.408164714775098,0.284549096362001
