Region,Country,Region Code,Property Type,Abbreviation,Code,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Europe,Spain,ES,Retail Warehouse,RWB,ES.RWB.EUI,kWh/sqm,101.181344405774,97.1518918041101,93.2829083913511,89.568003631825,86.0010414869787,82.5761302802672,79.2876129656649,76.1300577837242,73.0982492897474,70.1871797392542,67.3920408165141,64.7082156924825,62.1312713990225,59.6569515068155,57.281169094868,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
Europe,Spain,ES,Hotel,HOT,ES.HOT.EUI,kWh/sqm,133.601324688707,127.966585718408,122.56949621257,117.400033121631,112.448596125882,107.705989806505,103.163406568567,98.8124102842479,94.6449206259301,90.6531980600475,86.8298294738355,83.1677144082808,79.6600518717088,76.3003277095168,73.0823025065999,70.0000000000001,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Europe,Spain,ES,Distribution Warehouse Cold,DWC,ES.DWC.EUI,kWh/sqm,73.2979799055922,71.1726915870286,69.1090263915421,67.1051975454207,65.1594700827829,63.2701593433997,61.4356295140731,59.654292212308,57.9246051110497,56.2450706032981,54.6142345054419,53.0306847981893,51.4930504040057,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
Europe,Spain,ES,Distribution Warehouse Warm,DWW,ES.DWW.EUI,kWh/sqm,27.9957562139415,27.1527499711777,26.3351282731252,25.5421267421584,24.773004017537,24.0270410623232,23.303540491169,22.6018259183449,21.9212413254009,21.2611504478685,20.62093618043,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
Europe,Spain,ES,Healthcare,HEC,ES.HEC.EUI,kWh/sqm,141.668987619364,136.592842539793,131.698580942993,126.979685757291,122.429873424375,118.043085532268,113.813480748108,109.735427039976,105.803494177434,102.012446500767,98.3572359493146,94.832995339607,91.4350318843481,88.1588209436219,85.0000000000001,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
Europe,Spain,ES,Leisure/Lodging,LEI,ES.LEI.EUI,kWh/sqm,132.095937941142,126.861635434982,121.834742203877,117.007039653787,112.37063485252,107.917947625383,103.641698162157,99.5348951151587,95.5908241689065,91.8030370627194,88.1653410482928,84.671788765019,81.3166685164977,78.0944949323404,75.0000000000001,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Europe,Sweden,SE,Residential Single-Family,RSF,SE.RSF.EUI,kWh/sqm,180.493466490158,170.711837166528,161.460311641586,152.710161568748,144.434215500093,136.606774512093,129.203532403898,122.201500220382,115.578934865572,109.315271584793,103.391060105854,97.7879042409977,92.4884047620389,87.4761053713269,82.7354416007423,78.2516924800537,74.0109348245498,70.0000000000001,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Europe,Sweden,SE,Residential Multi-Family,RMF,SE.RMF.EUI,kWh/sqm,175.943211032423,166.474226248686,157.514847219605,149.037647771084,141.016677762254,133.427383647701,126.246533314914,119.452144966857,113.023419831976,106.940678495638,101.185300658121,95.7396681347211,90.5871109235161,85.7118561756682,81.0989799120671,76.734361338507,72.6046396195475,68.6971729787376,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
Europe,Sweden,SE,Office,OFF,SE.OFF.EUI,kWh/sqm,227.443627936534,213.693651039836,200.774921280615,188.637186079631,177.233230849121,166.518695332731,156.451901048512,146.993689163755,138.107268171007,129.758070772752,121.913619418048,114.543399968072,107.618742999138,101.112712281484,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Europe,Sweden,SE,Retail High Street,RHS,SE.RHS.EUI,kWh/sqm,323.077284113068,302.434555779397,283.110775740799,265.021670999201,248.088353102863,232.2369741057,217.398404508774,203.507931779414,190.504978133191,178.332836347948,166.938422457756,156.272044248259,146.287184543807,136.940298341252,128.190622905696,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Europe,Sweden,SE,Shopping Center,RSM,SE.RSM.EUI,kWh/sqm,293.947365053693,276.432923078681,259.96205459391,244.472579734837,229.906023537046,216.20739518496,203.324980413718,191.210146280485,179.817157568198,169.103004128638,159.027238513014,149.551823277113,140.640987384552,132.26109116604,124.380499324857,116.969461509123,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Europe,Sweden,SE,Retail Warehouse,RWB,SE.RWB.EUI,kWh/sqm,243.410227070698,230.298127022384,217.89235377778,206.154858698466,195.049642762263,184.542646153843,174.601643802915,165.196146549593,156.297307633819,147.87783422204,139.911903699802,132.375084473513,125.244261038487,118.497563083447,112.114298414045,106.074889489684,100.360813378993,94.9545449497976,89.8395031193562,85.0000000000001,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
Europe,Sweden,SE,Hotel,HOT,SE.HOT.EUI,kWh/sqm,291.29919059375,273.301744746492,256.416241765826,240.573982073543,225.710510582934,211.765354459796,198.681777085457,186.406547220781,174.889722432005,164.084445897263,153.946755767077,144.435406303209,135.511700068151,127.139330482518,119.284234109776,111.914452067311,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
Europe,Sweden,SE,Distribution Warehouse Cold,DWC,SE.DWC.EUI,kWh/sqm,282.789281310864,262.753797731787,244.137818457776,226.840772296519,210.769213475956,195.836316811706,181.961408641637,169.069530993497,157.09103663105,145.961212791009,135.619931578013,126.011325128959,117.083483791777,108.788175688099,101.080586144772,93.9190755865237,87.264954581819,81.0822748266022,75.3376349367443,69.9999999999999,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Europe,Sweden,SE,Distribution Warehouse Warm,DWW,SE.DWW.EUI,kWh/sqm,108.009794945122,99.6992229935627,92.0280894021738,84.9471940173629,78.4111222812482,72.3779539574687,66.808994268435,61.6685257196221,56.9235790191872,52.5437216236651,48.5008625535407,44.7690722268515,41.3244161552903,38.1448014361881,35.2098350558293,32.5006930953,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Europe,Sweden,SE,Healthcare,HEC,SE.HEC.EUI,kWh/sqm,307.238428659777,288.123046363858,270.196961389608,253.38617950048,237.621310142235,222.837280016707,208.973064476082,195.971435628951,183.778726118398,172.344607597045,161.62188298467,151.56629165088,142.136326718695,133.293063734903,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
Europe,Sweden,SE,Leisure/Lodging,LEI,SE.LEI.EUI,kWh/sqm,317.780935193182,296.082106469379,275.864924741481,257.028219672213,239.477729072577,223.125627197264,207.890085249157,193.694861893621,180.468921733443,168.146079835194,156.664670528167,145.967238818504,136.000252874292,126.713836142844,118.061517759653,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Europe,United Kingdom,UK,Residential Single-Family,RSF,UK.RSF.EUI,kWh/sqm,172.952990670036,160.356612875431,148.677644678253,137.849270015729,127.809539120636,118.501014103053,109.870440344813,101.868441826712,94.4492386453972,87.5703851038589,81.1925268771012,75.2791758637396,69.7965014354306,64.7131368898606,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Europe,United Kingdom,UK,Residential Multi-Family,RMF,UK.RMF.EUI,kWh/sqm,146.096936218167,136.249685076344,127.066160071156,118.501624617933,110.514357475081,103.065449503396,96.1186141242527,89.6400105533193,83.598078948703,77.9633866704715,72.7084849026158,67.8077749390044,63.2373834819553,58.975046345955,55.0000000000001,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
Europe,United Kingdom,UK,Office,OFF,UK.OFF.EUI,kWh/sqm,226.45,212.997858764002,200.344834789355,188.443456942196,177.249074085997,166.719687561136,156.815793615921,147.500235197919,138.73806254954,130.496402084867,122.744333055786,115.452771544703,108.594361348603,102.143371345094,96.0755989553603,90.3682793418444,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
Europe,United Kingdom,UK,Retail High Street,RHS,UK.RHS.EUI,kWh/sqm,271.0,256.150821487568,242.1152891098,228.848819926846,216.309273877203,204.456819922601,193.253809527343,182.664657070225,172.655726809162,163.195226039483,154.253104106505,145.800956951619,137.811936888674,130.260667324084,123.123162149752,116.37674955279,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Europe,United Kingdom,UK,Shopping Center,RSM,UK.RSM.EUI,kWh/sqm,226.827519894663,214.818898608909,203.446033448566,192.675266440633,182.474721520459,172.814210194584,163.665142197953,155.000440881081,146.794463076756,139.022923209138,131.662821420641,124.6923755039,118.090956437366,111.839027333757,105.91808562068,100.310608282298,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Europe,United Kingdom,UK,Retail Warehouse,RWB,UK.RWB.EUI,kWh/sqm,171.525423728814,162.882452011715,154.674989844621,146.881092394857,139.479920604998,132.451685474105,125.77759514657,119.439804667094,113.421368267452,107.706194057475,102.279000999105,97.1252780484707,92.2312453567603,87.5838174261253,83.1705681221249,78.9796974491506,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Europe,United Kingdom,UK,Hotel,HOT,UK.HOT.EUI,kWh/sqm,264.0,248.595532517384,234.089919650006,220.430713001306,207.568524552069,195.456848086626,184.05189103888,173.312416150158,163.199592366375,153.676854435375,144.709770696812,136.265918586525,128.314767405256,120.827567927856,113.777248453809,107.138316923248,100.886768744511,94.9999999999999,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Europe,United Kingdom,UK,Distribution Warehouse Cold,DWC,UK.DWC.EUI,kWh/sqm,140.232063035019,133.224794434946,126.567672671273,120.243201225166,114.234757862916,108.52655094871,103.10357794041,97.9515859592569,93.0570343298748,88.4070589921176,83.9894386912198,79.7925628573973,75.805401090474,72.0174741693349,68.4188265100094,64.9999999999999,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
Europe,United Kingdom,UK,Distribution Warehouse Warm,DWW,UK.DWW.EUI,kWh/sqm,63.9999999999999,60.348291042578,56.9049411212455,53.6580616960264,50.596442562694,47.709513148321,44.9873060152279,42.4204224473202,39.9999999999999,37.7176819016113,35.5655882007784,33.5362885600165,31.6227766016837,29.8184457177006,28.1170662595174,26.5127640295751,24.9999999999999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
Europe,United Kingdom,UK,Healthcare,HEC,UK.HEC.EUI,kWh/sqm,358.0,335.282851186707,314.007235474546,294.081679338439,275.420513771974,257.943505957473,241.575514308706,226.246165403123,211.889551414576,198.443946745674,185.851542641432,174.058198643204,163.01320981429,152.669088736402,142.981361339713,133.908375688647,125.411122901314,117.453069432623,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Europe,United Kingdom,UK,Leisure/Lodging,LEI,UK.LEI.EUI,kWh/sqm,229.322033898305,217.729824943071,206.723601146687,196.273741010117,186.352120398537,176.932036849702,167.98813770852,159.496351894422,151.433825117873,143.778858371697,136.510849531653,129.610237909094,123.058451606492,116.837857534129,110.931713953446,105.32412541932,99.9999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Europe,Croatia,HR,Residential Single-Family,RSF,HR.RSF.EUI,kWh/sqm,175.643591336088,164.889213386691,154.79330890734,145.315560613969,136.418119785736,128.065455118828,120.224210834691,112.863073476082,105.95264685898,99.4653346809905,93.375230317457,87.6580133651777,82.2908525205867,77.25231440455,72.522277969674,68.0818541483192,63.9133104204371,60.0000000000001,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Europe,Croatia,HR,Residential Multi-Family,RMF,HR.RMF.EUI,kWh/sqm,184.977195538901,172.923491683287,161.655245603782,151.121274367285,141.273730283814,132.067883571423,123.461919183382,115.416746874727,107.895823645497,100.864987754124,94.2923035470447,88.1479163997073,82.4039171100865,77.0342151287486,72.0144200496502,67.3217308233736,62.9348321895814,58.8337978582633,55.0000000000001,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
Europe,Croatia,HR,Office,OFF,HR.OFF.EUI,kWh/sqm,227.746332753215,214.11739002449,201.304039264503,189.257473293363,177.931805681875,167.283895966093,157.273185321499,147.861542070877,139.013116437396,130.694203989661,122.873117258568,115.520065036948,108.607038902239,102.107706529942,95.9973113914789,90.2525784544015,84.8516255257429,79.7738799008216,74.9999999999999,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Europe,Croatia,HR,Retail High Street,RHS,HR.RHS.EUI,kWh/sqm,280.738134532555,264.337147039526,248.894320756746,234.353678999564,220.662515294223,207.77120232904,195.633012066844,184.203946366617,173.442577500375,163.309897987209,153.76917920016,144.78583823341,136.32731254723,128.362941936275,120.863857393413,113.802876466225,107.15440472689,100.89434299828,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Europe,Croatia,HR,Shopping Center,RSM,HR.RSM.EUI,kWh/sqm,254.660781089116,239.600349851764,225.430580254908,212.098799294347,199.555449004458,187.753902237353,176.650289336705,166.20333506194,156.374205156605,147.126361990552,138.42542873933,130.239061595893,122.536829539612,115.290101215635,108.471938504127,102.056996383722,96.0214287169837,90.3427996076258,85.0000000000002,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
Europe,Croatia,HR,Retail Warehouse,RWB,HR.RWB.EUI,kWh/sqm,211.782669840323,199.01766484911,187.022058754175,175.749476747046,165.156339218038,155.201693278225,145.847054436271,137.056257818038,128.795318353807,121.032299392574,113.737189235501,106.881785111206,100.439584144323,94.385680895846,88.6966710791181,83.3505610792654,78.3266829262543,73.6056143928725,69.1691039087302,64.9999999999999,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
Europe,Croatia,HR,Hotel,HOT,HR.HOT.EUI,kWh/sqm,253.449171173695,238.523581940278,224.476958745429,211.257539391696,198.816609950811,187.108325251499,176.089539938753,165.719649481995,155.960440546256,146.775950174966,138.132333265465,129.997737848852,122.342187714598,115.137471947371,108.357040969032,101.975908702697,95.9705604983515,90.3188664807076,85.0000000000001,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
Europe,Croatia,HR,Distribution Warehouse Cold,DWC,HR.DWC.EUI,kWh/sqm,178.151844285335,167.465638792054,157.420431365915,147.977772575795,139.101519329434,130.757696530714,122.914367035246,115.541509406495,108.610903004554,102.096019967707,95.9719236733483,90.2151732895787,84.8037340521589,79.7168929233775,74.9351793100136,70.440290536928,66.2150217910238,62.2432002674271,58.5096232658226,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
Europe,Croatia,HR,Distribution Warehouse Warm,DWW,HR.DWW.EUI,kWh/sqm,68.0441071923155,64.3623893666833,60.8798812405666,57.5858040128023,54.4699620995846,51.5227115778495,48.7349303361185,46.0979898404147,43.6037284278639,41.2444260453202,39.0127803548294,36.9018841319737,34.9052038871421,33.0165596435576,31.2301058094707,29.540313085317,27.9419513498389,26.4300734722016,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
Europe,Croatia,HR,Healthcare,HEC,HR.HEC.EUI,kWh/sqm,296.527354996208,279.150842880613,262.792594909004,247.392940771249,232.895706839225,219.248011261144,206.400071063357,194.305020556,182.918740380077,172.199696572383,162.108789061236,152.609209040354,143.666304700635,135.247454830055,127.321949820617,119.860879648297,112.837028417367,106.224775084425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Europe,Croatia,HR,Leisure/Lodging,LEI,HR.LEI.EUI,kWh/sqm,276.490004916758,259.776347923629,244.073021593874,229.318952037455,215.456757244801,202.432523914827,190.195597773557,178.698386567866,167.896174968137,157.746950659936,148.211240948346,139.251959239474,130.834260802055,122.925407248186,115.494639206117,108.513056689898,101.953506700606,95.7904776220192,90.0000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Europe,Switzerland,CH,Residential Single-Family,RSF,CH.RSF.EUI,kWh/sqm,152.7209859701,140.216842438951,128.736484895395,118.196090105495,108.518697924508,99.6336493763852,91.4760707409356,83.9863998817248,77.1099513562343,70.7965171329439,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
Europe,Switzerland,CH,Residential Multi-Family,RMF,CH.RMF.EUI,kWh/sqm,134.085108670063,123.72504445217,114.165448919155,105.344473987647,97.205050256428,89.6945177823249,82.7642853841516,76.3695162704707,70.4688379572779,65.024074598849,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Europe,Switzerland,CH,Office,OFF,CH.OFF.EUI,kWh/sqm,202.286398474429,187.560928737899,173.907401853666,161.247785575617,149.509728027095,138.626144197517,128.534832540048,119.178119479097,110.502529795949,102.458481008725,95.0000000000001,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Europe,Switzerland,CH,Retail High Street,RHS,CH.RHS.EUI,kWh/sqm,245.952,228.919847123943,213.067169233222,198.312287795994,184.579180511069,171.797089614464,159.9001573107,148.827086450445,138.520824706194,128.928270618756,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Europe,Switzerland,CH,Shopping Center,RSM,CH.RSM.EUI,kWh/sqm,223.776,208.435373289397,194.14640014251,180.836986032894,168.4399787658,156.892829664074,146.137277980932,136.119056947358,126.787619970968,118.095885604903,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Europe,Switzerland,CH,Retail Warehouse,RWB,CH.RWB.EUI,kWh/sqm,176.1523587085,163.772700052662,152.263060677626,141.562297253836,131.613563490703,122.36400814873,113.764494274788,105.769338169007,98.3360666965938,91.4251916553117,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
Europe,Switzerland,CH,Hotel,HOT,CH.HOT.EUI,kWh/sqm,221.76,205.785050411343,190.960890028855,177.204619323515,164.439310608822,152.593577846514,141.601177442244,131.400637798781,121.934915555125,113.15107658917,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
Europe,Switzerland,CH,Distribution Warehouse Cold,DWC,CH.DWC.EUI,kWh/sqm,151.634204596703,140.354798082913,129.914417378912,120.250651017514,111.30573004812,103.026182700172,95.3625147346892,88.2689135730605,81.7029744344002,75.6254468443527,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Europe,Switzerland,CH,Distribution Warehouse Warm,DWW,CH.DWW.EUI,kWh/sqm,57.9158420334631,53.8338678109355,50.0395957605313,46.5127483069077,43.2344770612266,40.1872620904692,37.3548182863634,34.7220083335351,32.2747618117633,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Europe,Switzerland,CH,Healthcare,HEC,CH.HEC.EUI,kWh/sqm,249.032874566878,232.445966633335,216.963834586407,202.512894502886,189.024463538433,176.43443348978,164.682966099415,153.714208654581,143.476028528904,133.919765404936,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
Europe,Switzerland,CH,Leisure/Lodging,LEI,CH.LEI.EUI,kWh/sqm,247.968,230.305580582372,213.901230995062,198.665340655253,184.514681818633,171.371954938589,159.165366408842,147.828236382898,137.298634527969,127.519041723653,118.436035857343,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Europe,Norway,NO,Residential Single-Family,RSF,NO.RSF.EUI,kWh/sqm,166.0,153.321622189709,141.611565246288,130.79587291798,120.806237418697,111.579568022107,103.057592604677,95.1864896211763,87.9165481883291,81.2018541298454,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Europe,Norway,NO,Residential Multi-Family,RMF,NO.RMF.EUI,kWh/sqm,143.0,133.108779965877,123.901729398632,115.331524726673,107.354115720083,99.928499075635,93.0165076627908,86.582614347418,80.5937493849013,75.0191304440552,69.8301043881762,64.9999999999999,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
Europe,Norway,NO,Office,OFF,NO.OFF.EUI,kWh/sqm,230.0,223.416527602791,217.021499156907,210.809520681687,204.775352592658,198.913905282125,193.220234826273,187.689538815138,182.317152301945,177.09854386839,172.029311802548,167.105180386187,162.321996288348,157.675725062155,153.162447741909,148.77835753757,144.519756623872,140.38305302133,136.364757566539,132.461480969185,128.669930953297,124.986909480333,121.40931005174,117.934115088741,114.558393387106,111.27929764479,108.094062060332,105.0,105.0,105.0,105.0
Europe,Norway,NO,Retail High Street,RHS,NO.RHS.EUI,kWh/sqm,310.0,301.239872441449,292.727292737228,284.455265562236,276.416993268602,268.605870299621,261.015477761556,253.639578148823,246.47211021824,239.507184008121,232.739075998119,226.162224405852,219.77122461643,213.560824741144,207.525921301654,201.661555036144,195.962906823975,190.425293725515,185.04416513387,179.81509903536,174.733798375672,169.796087528701,164.997908865171,160.335319418226,155.804487643243,151.401690269213,147.123309239089,142.965828736603,138.925832297098,135.0,135.0
Europe,Norway,NO,Shopping Center,RSM,NO.RSM.EUI,kWh/sqm,220.0,213.740772364092,207.659626230902,201.751494997416,196.011456210718,190.434727466769,185.016662425875,179.752746941514,174.638595299301,169.669946562966,164.842661024285,160.152716754013,155.596206250956,151.169333186372,146.868409240999,142.689851032076,138.630177127787,134.686005146654,130.854048939454,127.131115851307,123.514104061669,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Europe,Norway,NO,Retail Warehouse,RWB,NO.RWB.EUI,kWh/sqm,221.518127341568,214.966298925264,208.608253546546,202.438259696091,196.450755385084,190.640343131319,185.001785093603,179.529998350055,174.220050316072,169.067154297812,164.06666517719,159.214075224501,154.505010034893,149.935224585023,145.500599406351,141.197136871613,137.020957591126,132.968296915684,129.035501542886,125.219026223839,121.515430567262,117.921375938124,114.433622448001,111.049026034456,107.7645356268,104.577190395677,101.484117084005,98.4825274168569,95.5697155879438,92.7430558204491,90.0
Europe,Norway,NO,Hotel,HOT,NO.HOT.EUI,kWh/sqm,240.0,233.040125583347,226.282083882925,219.720021855576,213.34825619333,207.161268401174,201.153700017562,195.320347973532,189.656160086395,184.15623068412,178.815796356597,173.630231830115,168.595045961481,163.705877848307,158.95849305209,154.348779930827,149.872746077985,145.526514864728,141.306322082429,137.208512682542,133.229537611016,129.36595073451,125.614405855747,121.97165381542,118.434539678142,115.0,115.0,115.0,115.0,115.0,115.0
Europe,Norway,NO,Distribution Warehouse Cold,DWC,NO.DWC.EUI,kWh/sqm,257.355464403129,247.524740445012,238.069540409672,228.975519655028,220.228881490124,211.816356243942,203.725181133758,195.943080902515,188.458249195821,181.259330650334,174.33540366635,167.675963838462,161.27090801915,155.110518991126,149.185450725183,143.486714201177,138.005663770636,132.733984040297,127.663677256691,122.787051172612,118.096707377081,113.585530071097,109.246675272132,105.073560431018,101.059854445449,97.1994680549565,93.4865446027959,89.9154511507111,86.480769933111,83.1772901376865,80.0
Europe,Norway,NO,Distribution Warehouse Warm,DWW,NO.DWW.EUI,kWh/sqm,98.2954898761951,94.4828924756565,90.8181746874672,87.2956006897058,83.9096571363726,80.6550445281933,77.5266689181237,74.5196339385744,71.6292331378749,68.850942613986,66.1804139339281,63.6134673278441,61.1460851470455,58.774405575802,56.4947165870321,54.303450132435,52.1971765579712,50.1725992359493,48.2265494053194,46.3559812120966,44.5579669421513,42.829692438907,41.1684526987712,39.5716476374075,38.0367780202212,36.5614415506903,35.1433291104178,33.7802211450227,32.4699841902107,31.2105675325894,30.0
Europe,Norway,NO,Healthcare,HEC,NO.HEC.EUI,kWh/sqm,279.605677144831,271.661797882635,263.943612241457,256.44470803792,249.158855265241,242.080000917412,235.202263960432,228.519930446406,222.027448766459,215.719425038526,209.59061862617,203.635937784718,197.850435431101,192.229305033868,186.767876619974,181.461612895016,176.306105473702,171.297071217414,166.430348675818,161.701894629582,157.107780731313,152.64419024193,148.307414859756,144.093851639707,140.0,140.0,140.0,140.0,140.0,140.0,140.0
Europe,Norway,NO,Leisure/Lodging,LEI,NO.LEI.EUI,kWh/sqm,289.2,280.954908492071,272.944884529005,265.163226335497,257.603423203845,250.259150046614,243.124262104599,236.192789805671,229.458933770191,222.917059958825,216.561694958691,210.387521403897,204.389373526644,198.562232835167,192.901223914888,187.401610349295,182.058790757099,176.868294942385,171.825780154518,166.927027454673,162.167938185965,157.544530544211,153.052936246456,148.689397294488,144.450262830616,140.331986083096,136.331121398641,132.444321359532,128.668333982925,125.0,125.0
Oceania,Australia,AUS,Residential Multi-Family,RMF,AUS.RMF.EUI,kWh/sqm,113.36589790283,105.759876768873,98.6641639248023,92.0445214233202,85.8690084325369,80.1078271163563,74.7331788551602,69.71913011303,65.0414873042963,60.6776800556252,56.6066523003636,52.8087606796562,49.2656797601029,45.9603136106168,42.8767133118278,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
